id,method,coverage,coverage_bin,psnr,ssim,l1,ndvi_mae,l1_cloud_region
s2_beijing_patch_2023_00559_c10,diffusion,0.10003662109375,0.1,18.051007838599208,0.08210715394080259,0.026009101420640945,0.8088527917861938,0.25999578833580017
s2_beijing_patch_2023_00428_c30,diffusion,0.29998779296875,0.3,13.319458826592662,0.0202611314221646,0.07902777194976807,0.7991448044776917,0.26343661546707153
s2_beijing_patch_2023_01194_c05,diffusion,0.050048828125,0.05,21.281775058954263,0.28097316845484616,0.013631448149681091,0.7204226851463318,0.27236297726631165
s2_beijing_patch_2023_00440_c10,diffusion,0.10003662109375,0.1,18.16661516609484,0.15560219265705297,0.027325009927153587,0.7140430212020874,0.2731500566005707
s2_beijing_patch_2023_01530_c10,diffusion,0.10003662109375,0.1,18.282545105104788,0.29873093290379,0.028089448809623718,0.7494863867759705,0.28079167008399963
s2_beijing_patch_2023_02102_c50,diffusion,0.5,0.5,11.173628678620629,0.01973822132883753,0.1380693018436432,0.7746751308441162,0.2761386036872864
s2_beijing_patch_2023_01880_c70,diffusion,0.70001220703125,0.7,9.624853251169593,0.008203955392362449,0.1905936598777771,0.7772457599639893,0.27227190136909485
s2_beijing_patch_2023_01228_c50,diffusion,0.5,0.5,11.315050314672515,0.030598733515653703,0.13579349219799042,0.7488045692443848,0.27158698439598083
s2_beijing_patch_2023_01530_c50,diffusion,0.5,0.5,11.294513134475517,0.05607657957394096,0.1397472470998764,0.7341787219047546,0.2794944941997528
s2_beijing_patch_2023_01056_c10,diffusion,0.10003662109375,0.1,18.210110404979275,0.11464898049339235,0.02661961130797863,0.7988159656524658,0.26609867811203003
s2_beijing_patch_2023_02417_c10,diffusion,0.10003662109375,0.1,17.95240245491775,0.06546530460733224,0.02704668790102005,0.8525949120521545,0.2703678607940674
s2_beijing_patch_2023_00491_c30,diffusion,0.29998779296875,0.3,13.736979120707417,0.10487411824212099,0.08267182856798172,0.7011290788650513,0.27558398246765137
s2_beijing_patch_2023_02967_c70,diffusion,0.70001220703125,0.7,9.548861942883653,0.005481713162672247,0.18801718950271606,0.8016059994697571,0.2685913145542145
s2_beijing_patch_2023_01584_c70,diffusion,0.70001220703125,0.7,10.036611620828168,0.01415189268202631,0.19605764746665955,0.6596012711524963,0.2800774574279785
s2_beijing_patch_2023_02910_c70,diffusion,0.70001220703125,0.7,9.67446441576817,0.01989032956633074,0.1940615177154541,0.77918541431427,0.27722591161727905
s2_beijing_patch_2023_00277_c10,diffusion,0.10003662109375,0.1,17.848060806318053,0.1554570583450787,0.02718501165509224,0.7618322372436523,0.2717505991458893
s2_beijing_patch_2023_01228_c30,diffusion,0.29998779296875,0.3,13.411000471792194,0.04735820286511832,0.08204762637615204,0.7634819149971008,0.27350321412086487
s2_beijing_patch_2023_02361_c30,diffusion,0.29998779296875,0.3,13.375460470075815,0.036433508932494474,0.08271859586238861,0.7855981588363647,0.2757398784160614
s2_beijing_patch_2023_02684_c10,diffusion,0.10003662109375,0.1,18.146048337270848,0.10961503674755635,0.026037288829684258,0.7631176710128784,0.26027756929397583
s2_beijing_patch_2023_02046_c10,diffusion,0.10003662109375,0.1,18.106304688256525,0.10421035552385227,0.026737995445728302,0.8226233720779419,0.26728206872940063
s2_beijing_patch_2023_02275_c70,diffusion,0.70001220703125,0.7,9.502391890639814,0.0063969954159056675,0.18798041343688965,0.8180310726165771,0.26853877305984497
s2_beijing_patch_2023_01901_c70,diffusion,0.70001220703125,0.7,9.552249893227046,0.008600539596469616,0.1899316906929016,0.785154402256012,0.2713262438774109
s2_beijing_patch_2023_01573_c30,diffusion,0.29998779296875,0.3,13.233531293246708,0.016012727700729684,0.08036424219608307,0.8653406500816345,0.26789170503616333
s2_beijing_patch_2023_00065_c10,diffusion,0.10003662109375,0.1,18.359136938496675,0.19311279285881322,0.026447877287864685,0.7780168652534485,0.26438194513320923
s2_beijing_patch_2023_01413_c30,diffusion,0.29998779296875,0.3,13.279720753333928,0.01564048542568918,0.08004212379455566,0.8591175079345703,0.26681792736053467
s2_beijing_patch_2023_01877_c70,diffusion,0.70001220703125,0.7,9.748569955790673,0.006996456692575057,0.19047284126281738,0.7851349711418152,0.2720993161201477
s2_beijing_patch_2023_00725_c50,diffusion,0.5,0.5,11.370940483421721,0.030348506276333734,0.13756063580513,0.7194226980209351,0.27512127161026
s2_beijing_patch_2023_01880_c10,diffusion,0.10003662109375,0.1,18.074789570186894,0.11504839907511129,0.02677462249994278,0.833581268787384,0.26764822006225586
s2_beijing_patch_2023_02612_c10,diffusion,0.10003662109375,0.1,18.167837036827574,0.12736200664997915,0.027134433388710022,0.7737271189689636,0.27124500274658203
s2_beijing_patch_2023_02827_c30,diffusion,0.29998779296875,0.3,13.19807461945933,0.015727171328459064,0.08120550215244293,0.8043479919433594,0.2706960141658783
s2_beijing_patch_2023_01989_c05,diffusion,0.050048828125,0.05,21.081521270164586,0.2435483949583955,0.013804730027914047,0.8076613545417786,0.27582523226737976
s2_beijing_patch_2023_02670_c10,diffusion,0.10003662109375,0.1,18.027597551831402,0.10337733453064664,0.027596157044172287,0.8037051558494568,0.2758605480194092
s2_beijing_patch_2023_01161_c10,diffusion,0.10003662109375,0.1,18.485822169461635,0.16304674211719547,0.026736535131931305,0.7603626251220703,0.26726746559143066
s2_beijing_patch_2023_01186_c10,diffusion,0.10003662109375,0.1,18.420058499878007,0.14525428988677955,0.027435757219791412,0.7384160757064819,0.2742571234703064
s2_beijing_patch_2023_00840_c10,diffusion,0.10003662109375,0.1,18.246796228640385,0.14722562138274672,0.02783985063433647,0.7449852228164673,0.2782965898513794
